gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts
22400156,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,115,33,25,8,8,0,11,24,1,0,1,2,2,4,4,4
22400156,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,103,30,19,11,15,1,7,17,0,0,0,1,0,1,1,1
22400161,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,109,51,35,16,16,0,11,23,7,1,8,1,13,13,3,14
22400161,1610612752,New York,Knicks,NYK,knicks,240.000000:00,97,49,29,20,26,1,7,17,5,3,8,1,9,9,3,10
22400163,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,102,40,22,18,22,1,4,10,1,3,4,0,3,3,0,3
22400163,1610612753,Orlando,Magic,ORL,magic,240.000000:00,86,45,31,14,18,0,2,4,0,0,0,1,2,2,1,3
22400158,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,106,33,19,14,17,1,9,18,1,0,1,2,6,8,5,8
22400158,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,104,41,24,17,12,1,2,4,3,1,4,3,3,6,3,6
22400155,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,112,53,33,20,12,0,16,35,8,0,8,1,5,6,5,6
22400155,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,125,54,28,26,15,0,13,32,3,2,5,0,5,5,5,5
22400169,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,108,52,35,17,16,0,14,35,4,4,8,1,12,13,8,13
22400169,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,107,40,24,16,16,1,13,29,3,3,6,0,7,7,4,7
22400175,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,122,22,15,7,13,0,3,9,1,4,5,0,1,1,0,1
22400175,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,131,33,32,1,12,1,7,17,1,1,2,1,0,1,1,1
22400172,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,112,46,27,19,9,1,5,14,5,0,5,1,0,1,1,1
22400172,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,118,37,21,16,16,0,10,27,1,1,2,1,11,12,5,12
22400174,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,131,41,18,23,11,0,2,4,2,1,3,0,5,5,2,5
22400174,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,114,38,28,10,18,0,6,14,4,1,5,0,2,2,0,2
22400176,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,119,31,15,16,19,0,6,13,2,2,4,1,5,6,3,6
22400176,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,99,35,16,19,13,0,3,6,3,3,6,0,4,4,2,4
22400173,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,127,29,15,14,23,0,13,30,3,3,6,1,6,7,2,7
22400173,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,100,43,32,11,20,0,6,14,2,6,8,2,2,4,2,4
22400178,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,115,48,29,19,11,0,5,11,3,4,7,0,8,5,1,8
22400178,1610612748,Miami,Heat,MIA,heat,240.000000:00,112,43,21,22,22,0,6,14,4,4,8,2,13,14,5,15
22400179,1610612746,LA,Clippers,LAC,clippers,240.000000:00,110,32,20,12,15,0,5,12,0,2,2,1,1,2,1,2
22400179,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,98,29,16,13,18,0,6,12,0,1,1,0,1,1,1,1
22400180,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,122,36,20,16,19,0,11,25,3,0,3,3,2,5,4,5
22400180,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,107,29,21,8,18,1,12,25,0,1,1,0,2,2,1,2
22400177,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,124,44,24,20,16,2,11,29,4,6,10,3,3,6,5,6
22400177,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,122,47,26,21,33,2,2,4,3,7,10,0,4,4,1,4
22400170,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,118,34,17,17,17,0,8,19,0,1,1,1,4,5,3,5
22400170,1610612753,Orlando,Magic,ORL,magic,240.000000:00,111,41,26,15,14,1,3,6,1,1,2,0,2,2,1,2
22400171,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,121,43,18,25,26,0,9,22,2,4,6,1,4,5,4,5
22400171,1610612752,New York,Knicks,NYK,knicks,240.000000:00,116,39,23,16,10,0,9,23,0,5,5,1,2,3,2,3
22400183,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,118,36,26,10,13,1,7,16,3,0,3,1,3,4,3,4
22400183,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,105,29,14,15,11,0,10,21,2,1,3,2,3,4,3,5
22400182,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,123,34,17,17,21,0,6,15,0,1,1,1,8,9,5,9
22400182,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,100,35,25,10,10,0,10,27,1,1,2,2,3,5,3,5
22400181,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,119,27,15,12,16,0,5,10,4,1,5,0,0,0,0,0
22400181,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,135,23,15,8,13,1,12,32,2,1,3,0,0,0,0,0
22400192,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,126,48,37,11,15,2,10,20,3,4,7,0,5,5,1,5
22400192,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,107,42,30,12,12,0,10,22,4,4,8,4,2,6,3,6
22400184,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,103,29,20,9,14,3,12,30,3,5,8,3,1,3,3,4
22400184,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,83,33,14,19,13,0,4,9,3,3,6,0,8,6,2,8
22400191,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,128,42,31,11,13,1,0,0,1,0,1,1,3,4,2,4
22400191,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,104,40,25,15,20,0,3,7,0,1,1,1,5,6,1,6
22400187,1610612738,Boston,Celtics,BOS,celtics,265.000000:00,108,48,28,20,18,0,3,8,0,1,1,1,1,2,1,2
22400187,1610612751,Brooklyn,Nets,BKN,nets,265.000000:00,104,44,17,27,13,0,6,14,1,3,4,1,1,2,2,2
22400189,1610612752,New York,Knicks,NYK,knicks,240.000000:00,116,30,23,7,17,0,5,12,0,1,1,2,2,4,3,4
22400189,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,94,32,19,13,5,0,4,9,1,0,1,0,1,1,0,1
22400190,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,113,37,22,15,15,1,9,20,2,3,5,2,3,5,2,5
22400190,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,114,31,18,13,8,0,6,15,2,0,2,1,4,5,2,5
22400188,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,136,47,28,19,23,0,5,13,2,3,5,1,5,6,3,6
22400188,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,117,35,17,18,24,0,11,26,2,2,4,2,5,7,4,7
22400185,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,122,48,33,15,19,1,10,21,6,4,10,3,8,11,5,11
22400185,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,121,48,34,14,31,2,6,15,5,1,6,2,6,8,5,8
22400186,1610612753,Orlando,Magic,ORL,magic,240.000000:00,115,42,31,11,18,0,7,18,2,6,8,3,8,11,6,11
22400186,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,88,31,14,17,28,0,14,34,2,2,4,1,5,6,1,6
22400194,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,135,36,17,19,13,0,11,26,0,6,6,0,0,0,0,0
22400194,1610612748,Miami,Heat,MIA,heat,240.000000:00,122,29,13,16,27,0,5,14,2,3,5,1,5,6,2,6
22400195,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,116,44,24,20,5,0,8,17,1,0,1,2,5,7,1,7
22400195,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,106,25,18,7,23,1,9,20,0,5,5,2,5,7,2,7
22400193,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,127,41,33,8,24,1,7,20,0,4,4,2,4,6,5,6
22400193,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,102,44,27,17,20,1,7,15,2,5,7,0,2,2,1,2
22400196,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,98,37,23,14,18,0,11,23,2,0,2,1,7,7,3,8
22400196,1610612746,LA,Clippers,LAC,clippers,240.000000:00,107,33,22,11,14,0,9,19,3,3,6,0,12,12,4,12
22400197,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,110,42,28,14,23,0,8,20,4,5,9,1,3,4,2,4
22400197,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,111,37,17,20,20,1,13,29,6,2,8,3,3,6,4,6
22400199,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,105,32,14,18,22,0,8,19,0,2,2,0,12,12,5,12
22400199,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,100,24,16,8,12,1,5,12,1,2,3,1,9,10,4,10
22400198,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,113,32,21,11,12,1,11,24,1,1,2,0,4,4,1,4
22400198,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,125,32,21,11,13,0,6,12,0,3,3,0,2,2,2,2
22400200,1610612746,LA,Clippers,LAC,clippers,240.000000:00,105,33,25,8,9,0,6,13,0,1,1,1,4,5,5,5
22400200,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,103,33,20,13,12,0,7,17,0,0,0,0,5,5,0,5
22400211,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,123,33,20,13,19,0,10,21,1,4,5,3,6,8,3,9
22400211,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,103,29,14,15,12,0,7,15,3,1,4,1,4,5,3,5
22400203,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,132,37,24,13,21,0,13,30,1,0,1,1,3,4,1,4
22400203,1610612752,New York,Knicks,NYK,knicks,240.000000:00,121,43,17,26,13,0,8,18,1,1,2,1,10,10,3,11
22400207,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,116,36,20,16,20,1,5,11,1,1,2,1,4,5,3,5
22400207,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,127,41,28,13,16,1,8,20,0,0,0,1,2,3,3,3
22400206,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,94,25,19,6,21,1,7,18,0,4,4,1,9,10,3,10
22400206,1610612748,Miami,Heat,MIA,heat,240.000000:00,95,31,19,12,30,0,9,23,1,6,7,0,16,16,1,16
22400201,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,99,46,32,14,1,1,9,20,3,1,4,1,4,5,3,5
22400201,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,101,31,21,10,23,2,6,14,4,6,10,0,4,4,2,4
22400209,1610612756,Phoenix,Suns,PHX,suns,265.000000:00,118,33,27,6,8,0,10,24,1,2,3,0,1,1,1,1
22400209,1610612758,Sacramento,Kings,SAC,kings,265.000000:00,127,28,12,16,19,0,18,39,1,3,4,1,0,1,1,1
22400202,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,107,47,18,29,15,0,2,6,3,4,7,1,5,6,4,6
22400202,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,113,33,19,14,19,1,7,20,2,0,2,0,8,8,3,8
22400208,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,122,43,18,25,14,0,9,21,1,3,4,1,4,5,3,5
22400208,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,120,29,16,13,14,0,6,12,3,3,6,0,2,2,0,2
22400205,1610612755,Philadelphia,76ers,PHI,sixers,265.000000:00,107,33,13,20,18,0,6,13,1,7,8,0,6,6,3,6
22400205,1610612766,Charlotte,Hornets,CHA,hornets,265.000000:00,105,51,34,17,19,2,10,22,3,4,7,5,6,10,4,11
22400210,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,89,37,21,16,16,0,5,11,2,1,3,0,2,2,2,2
22400210,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,134,60,36,24,21,0,3,7,0,1,1,0,4,4,2,4
22400204,1610612753,Orlando,Magic,ORL,magic,240.000000:00,121,23,15,8,13,2,6,14,0,1,1,3,3,6,5,6
22400204,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,94,27,18,9,9,1,13,30,0,0,0,2,1,3,3,3
22400215,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,134,45,24,21,27,1,7,17,3,2,5,0,5,4,1,5
22400215,1610612746,LA,Clippers,LAC,clippers,240.000000:00,128,46,19,27,15,0,3,9,0,1,1,0,3,2,1,3
22400214,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,105,30,16,14,15,0,6,13,1,1,2,2,0,2,1,2
22400214,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,107,26,18,8,16,1,10,25,1,0,1,0,4,4,3,4
22400212,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,113,50,23,27,12,0,3,7,5,2,7,0,3,3,1,3
22400212,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,119,42,22,20,25,0,5,13,1,3,4,2,2,4,3,4
22400213,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,107,46,34,12,19,0,5,11,0,0,0,1,0,1,1,1
22400213,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,92,40,29,11,15,0,11,25,0,3,3,1,4,5,2,5
22400216,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,116,45,31,14,9,1,12,31,2,2,4,1,5,6,3,6
22400216,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,96,43,18,25,15,1,8,17,2,3,5,2,1,3,2,3
22400001,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,116,40,28,12,17,1,8,19,1,1,2,1,5,6,3,6
22400001,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,117,25,11,14,24,0,7,15,3,1,4,2,4,6,2,6
22400008,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,122,35,20,15,18,1,8,17,1,1,2,1,3,4,3,4
22400008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,108,33,22,11,21,1,6,17,1,3,4,0,2,2,2,2
22400007,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,120,38,22,16,16,2,17,44,4,5,9,4,10,13,9,14
22400007,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,117,29,17,12,16,0,7,16,1,3,4,3,0,2,2,3
22400006,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,112,34,17,17,8,0,9,23,4,3,7,1,5,5,3,6
22400006,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,120,39,22,17,14,0,8,19,1,4,5,0,5,4,2,5
22400005,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,99,48,39,9,30,0,5,15,3,2,5,1,0,1,1,1
22400005,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,85,44,21,23,29,1,5,11,0,5,5,1,8,9,3,9
22400004,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,99,28,19,9,22,0,13,33,2,7,9,0,6,6,4,6
22400004,1610612752,New York,Knicks,NYK,knicks,240.000000:00,111,39,22,17,17,2,6,14,0,4,4,3,7,8,1,10
22400002,1610612765,Detroit,Pistons,DET,pistons,265.000000:00,123,40,23,17,10,0,12,26,1,2,3,1,5,6,2,6
22400002,1610612748,Miami,Heat,MIA,heat,265.000000:00,121,28,16,12,19,1,13,31,1,2,3,1,7,8,4,9
22400003,1610612753,Orlando,Magic,ORL,magic,240.000000:00,114,42,23,19,20,1,9,19,1,6,7,0,3,3,2,3
22400003,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,89,35,20,15,17,0,5,12,0,1,1,2,9,11,7,11
22400218,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,114,43,21,22,11,1,7,19,1,0,1,0,9,9,3,9
22400218,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,139,35,13,22,12,0,5,15,0,4,4,0,6,6,6,6
22400217,1610612753,Orlando,Magic,ORL,magic,240.000000:00,94,44,33,11,18,0,4,11,1,0,1,1,2,3,1,3
22400217,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,90,36,23,13,16,0,2,5,1,2,3,0,3,3,0,3
22400220,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,106,30,16,14,14,0,7,16,3,3,6,1,2,3,2,3
22400220,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,114,51,31,20,11,0,12,28,2,2,4,0,3,3,2,3
22400224,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,139,32,21,11,9,0,9,19,0,2,2,0,0,0,0,0
22400224,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,130,41,20,21,9,0,14,35,2,1,3,1,2,3,2,3
22400227,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,127,35,23,12,10,1,11,23,1,2,3,0,4,4,2,4
22400227,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,104,23,18,5,19,0,6,16,3,1,4,2,2,4,4,4
22400226,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,106,29,20,9,22,0,5,11,1,3,4,0,1,1,1,1
22400226,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,98,29,20,9,20,0,3,7,3,2,5,0,1,1,1,1
22400222,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,111,42,25,17,18,1,3,8,1,4,5,2,1,3,2,3
22400222,1610612746,LA,Clippers,LAC,clippers,240.000000:00,103,26,16,10,21,0,4,11,3,2,5,0,6,5,2,6
22400225,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,128,42,25,17,14,1,11,27,0,1,1,2,3,5,5,5
22400225,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,123,40,20,20,15,0,7,15,3,3,6,2,4,6,4,6
22400223,1610612749,Milwaukee,Bucks,MIL,bucks,265.000000:00,127,50,37,13,18,0,3,6,2,0,2,1,4,5,2,5
22400223,1610612765,Detroit,Pistons,DET,pistons,265.000000:00,120,50,32,18,18,0,9,25,4,0,4,0,1,1,1,1
22400221,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,106,43,26,17,26,1,3,7,4,5,9,0,4,4,2,4
22400221,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,88,43,26,17,8,0,4,11,3,1,4,3,0,3,3,3
22400219,1610612752,New York,Knicks,NYK,knicks,240.000000:00,123,41,23,18,13,1,8,16,1,3,4,1,6,7,4,7
22400219,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,124,43,26,17,12,0,3,7,5,5,10,2,5,7,3,7
22400228,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,115,31,12,19,9,0,10,25,4,1,5,0,2,2,0,2
22400228,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,113,37,22,15,13,0,10,22,2,2,4,3,0,3,2,3
22400019,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,123,42,27,15,18,3,13,32,2,1,3,2,10,10,2,12
22400019,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,118,40,25,15,13,2,1,2,1,2,3,0,3,3,2,3
22400020,1610612758,Sacramento,Kings,SAC,kings,265.000000:00,126,41,25,16,18,1,10,21,1,0,1,1,12,12,0,13
22400020,1610612750,Minnesota,Timberwolves,MIN,timberwolves,265.000000:00,130,27,20,7,17,0,10,27,2,2,4,0,9,9,4,9
22400013,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,144,39,27,12,19,0,6,15,2,0,2,1,4,4,2,5
22400013,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,126,34,13,21,11,0,3,8,0,2,2,0,2,2,1,2
22400014,1610612752,New York,Knicks,NYK,knicks,240.000000:00,124,37,16,21,16,0,1,2,0,1,1,2,2,4,3,4
22400014,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,122,33,17,16,19,0,15,35,1,2,3,1,5,6,3,6
22400011,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,95,39,23,16,28,0,3,8,5,2,7,2,5,7,6,8
22400011,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,99,47,36,11,37,0,9,19,5,4,9,2,5,7,5,7
22400016,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,125,30,15,15,22,1,3,7,2,0,2,1,3,4,3,4
22400016,1610612746,LA,Clippers,LAC,clippers,240.000000:00,104,39,21,18,15,0,4,9,3,3,6,2,6,8,5,8
22400012,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,129,48,34,14,20,1,10,25,0,3,3,1,3,4,3,4
22400012,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,117,43,24,19,14,0,4,9,0,1,1,1,0,1,1,1
22400010,1610612753,Orlando,Magic,ORL,magic,240.000000:00,98,34,22,12,28,1,8,18,1,2,3,0,7,5,1,7
22400010,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,86,24,14,10,15,0,7,18,9,2,11,0,10,10,4,10
22400009,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,111,29,13,16,13,0,7,16,1,2,3,0,4,4,1,4
22400009,1610612748,Miami,Heat,MIA,heat,240.000000:00,124,24,15,9,18,1,10,23,1,3,4,0,1,1,0,1
22400018,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,99,33,23,10,14,2,6,14,1,3,4,2,7,9,3,9
22400018,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,83,38,17,21,12,0,1,2,4,3,7,0,7,6,5,7
22400015,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,115,28,16,12,12,0,7,16,1,1,2,0,1,1,1,1
22400015,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,120,27,12,15,14,0,5,12,1,3,4,0,1,1,0,1
22400017,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,101,33,20,13,12,0,5,11,3,0,3,0,3,3,1,3
22400017,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,94,48,34,14,17,0,5,13,0,2,2,0,6,6,2,6
22400230,1610612738,Boston,Celtics,BOS,celtics,265.000000:00,126,43,30,13,10,0,11,30,4,1,5,2,4,6,3,6
22400230,1610612761,Toronto,Raptors,TOR,raptors,265.000000:00,123,24,6,18,11,0,8,16,0,3,3,2,6,8,4,8
22400232,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,110,49,28,21,17,0,5,12,3,2,5,0,6,5,1,6
22400232,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,93,35,25,10,15,0,0,0,2,2,4,0,1,1,1,1
22400231,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,99,43,21,22,11,0,6,12,9,5,14,1,2,3,2,3
22400231,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,104,41,30,11,12,2,8,19,3,3,6,4,3,7,7,7
22400233,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,121,42,31,11,20,0,14,34,5,4,9,2,9,10,5,11
22400233,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,117,48,28,20,22,0,15,36,3,2,5,0,8,8,2,8
22400229,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,115,43,28,15,14,0,2,5,4,1,5,4,7,11,7,11
22400229,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,114,43,31,12,13,0,6,14,1,1,2,1,1,2,1,2
22400239,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,114,46,31,15,18,1,12,25,5,6,11,2,2,4,1,4
22400239,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,110,50,28,22,21,1,2,5,8,4,12,1,3,4,3,4
22400237,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,104,26,12,14,21,1,8,17,2,3,5,0,2,2,1,2
22400237,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,124,23,20,3,13,0,9,24,1,2,3,1,1,2,2,2
22400235,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,119,24,13,11,14,0,1,2,2,3,5,1,3,4,2,4
22400235,1610612748,Miami,Heat,MIA,heat,240.000000:00,110,27,19,8,8,0,7,19,3,0,3,0,2,2,0,2
22400238,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,105,43,35,8,15,0,5,10,4,4,8,0,2,2,1,2
22400238,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,90,39,29,10,18,0,10,23,3,1,4,0,3,2,1,3
22400234,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,120,37,27,10,13,1,6,14,4,2,6,1,4,3,1,5
22400234,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,117,23,16,7,18,0,11,25,3,3,6,1,8,8,2,9
22400236,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,128,25,15,10,15,0,12,29,4,1,5,0,4,4,1,4
22400236,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,114,23,17,6,20,1,8,23,4,3,7,4,8,12,6,12
22400243,1610612746,LA,Clippers,LAC,clippers,240.000000:00,116,35,17,18,17,0,7,18,1,5,6,1,3,4,4,4
22400243,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,105,26,13,13,11,1,8,20,2,2,4,0,5,5,2,5
22400241,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,107,43,27,16,11,0,2,5,2,0,2,1,1,1,1,2
22400241,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,143,46,25,21,19,0,12,27,0,2,2,2,4,6,5,6
22400240,1610612752,New York,Knicks,NYK,knicks,240.000000:00,114,38,22,16,14,0,6,14,2,1,3,1,7,7,4,8
22400240,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,104,39,24,15,12,1,4,10,4,2,6,0,11,10,4,11
22400242,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,119,30,23,7,20,0,10,20,1,1,2,0,1,1,1,1
22400242,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,121,30,17,13,10,0,6,13,1,0,1,3,1,4,3,4
22400251,1610612746,LA,Clippers,LAC,clippers,240.000000:00,102,39,17,22,21,0,2,5,1,0,1,0,5,5,4,5
22400251,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,99,52,32,20,18,0,4,11,1,0,1,0,2,2,1,2
22400250,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,108,28,12,16,17,1,17,42,1,3,4,1,5,5,1,6
22400250,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,109,32,16,16,17,0,3,9,0,1,1,0,5,5,5,5
22400249,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,99,28,15,13,20,0,5,11,6,2,8,1,2,3,3,3
22400249,1610612753,Orlando,Magic,ORL,magic,240.000000:00,109,41,18,23,23,0,7,16,1,2,3,1,4,5,2,5
22400248,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,101,43,34,9,17,1,6,12,3,2,5,1,6,7,5,7
